frame	area
382	15878
383	16048
384	16048
385	16048
386	16124
387	16124
388	16242
389	16242
390	16366
391	16366
392	16366
393	16533
394	16533
395	16616
396	16616
397	16712
398	16712
399	16785
400	16785
401	16904
402	16975
403	17086
404	17086
405	17086
406	17206
407	17206
408	17206
409	17287
410	17287
411	17287
412	17353
413	17353
414	17353
415	17421
416	17421
417	17421
418	17526
419	17526
420	17526
421	17609
422	17609
423	17609
424	17725
425	17725
426	17725
427	17811
428	17811
429	17811
430	17895
431	17895
432	17895
433	18029
434	18029
435	18029
436	18088
437	18088
438	18088
439	18178
440	18178
441	18178
442	18298
443	18298
444	18389
445	18389
446	18389
447	18487
448	18487
449	18487
450	18654
451	18654
452	18654
453	18752
454	18752
455	18752
456	18838
457	18838
458	18838
459	18908
460	18908
461	18908
462	18970
463	18970
464	18970
465	19057
466	19057
467	19057
468	19116
469	19116
470	19234
471	19234
472	19296
473	19296
474	19296
475	19330
476	19330
477	19330
478	19450
479	19450
480	19450
481	19530
482	19530
483	19530
484	19575
485	19575
486	19575
487	19690
488	19690
489	19690
490	19794
491	19794
492	19794
493	19834
494	19834
495	19834
496	19891
497	19891
498	19891
499	20023
500	20023
501	20023
502	20053
503	20053
504	20053
505	20172
506	20172
507	20172
508	20236
509	20236
510	20236
511	20236
512	20305
513	20305
514	20305
515	20398
516	20398
517	20398
518	20398
519	20434
520	20434
521	20434
522	20454
523	20454
524	20454
525	20553
526	20553
527	20553
528	20553
529	20586
530	20586
531	20586
532	20653
533	20653
534	20653
535	20740
536	20740
537	20740
538	20804
539	20804
540	20804
541	20804
542	20880
543	20880
544	20880
545	20998
546	20998
547	20998
548	20998
549	21062
550	21062
551	21062
552	21089
553	21089
554	21089
555	21089
556	21175
557	21175
558	21175
559	21225
560	21225
561	21225
562	21230
563	21230
564	21230
565	21230
566	21330
567	21330
568	21330
569	21386
570	21386
571	21386
572	21386
573	21447
574	21447
575	21447
576	21523
577	21523
578	21523
579	21632
580	21632
581	21632
582	21659
583	21659
584	21659
585	21659
586	21715
587	21715
588	21715
589	21767
590	21767
591	21767
592	21862
593	21862
594	21862
595	21862
596	21929
597	21929
598	21929
599	21929
600	22067
601	22067
602	22067
603	22109
604	22109
605	22109
606	22216
607	22216
608	22216
609	22216
610	22269
611	22269
612	22269
613	22327
614	22327
615	22327
616	22327
617	22369
618	22369
619	22369
620	22438
621	22438
622	22438
623	22536
624	22536
625	22536
626	22536
627	22631
628	22631
629	22631
630	22704
631	22704
632	22704
633	22704
634	22774
635	22774
636	22774
637	22817
638	22817
639	22817
640	22910
641	22910
642	22910
643	22910
644	22954
645	22954
646	22954
647	22997
648	22997
649	22997
650	22997
651	23047
652	23047
653	23047
654	23106
655	23106
656	23106
657	23106
658	23166
659	23166
660	23166
661	23225
662	23225
663	23225
664	23225
665	23287
666	23287
667	23287
668	23287
669	23381
670	23381
671	23381
672	23381
673	23477
674	23477
675	23477
676	23557
677	23557
678	23557
679	23557
680	23579
681	23579
682	23579
683	23661
684	23661
685	23661
686	23661
687	23717
688	23717
689	23717
690	23780
691	23780
692	23780
693	23842
694	23842
695	23842
696	23906
697	23906
698	23906
699	23906
700	23985
701	23985
702	23985
703	24027
704	24027
705	24027
706	24027
707	24051
708	24051
709	24051
710	24103
711	24103
712	24159
713	24159
714	24159
715	24238
716	24238
717	24238
718	24316
719	24316
720	24316
721	24399
722	24399
723	24399
724	24417
725	24417
726	24417
727	24509
728	24509
729	24509
730	24594
731	24594
732	24594
733	24657
734	24657
735	24657
736	24657
737	24725
738	24725
739	24725
740	24787
741	24787
742	24787
743	24787
744	24849
745	24849
746	24849
747	24899
748	24899
749	24899
750	24899
751	24945
752	24945
753	24945
754	24951
755	24951
756	24951
757	25014
758	25014
759	25014
760	25014
761	25030
762	25030
763	25030
764	25030
765	25087
766	25087
767	25087
768	25087
769	25115
770	25115
771	25115
772	25115
773	25181
774	25181
775	25181
776	25217
777	25217
778	25217
779	25217
780	25301
781	25301
782	25301
783	25341
784	25341
785	25341
786	25341
787	25394
788	25394
789	25394
790	25394
791	25427
792	25427
793	25427
794	25455
795	25455
796	25455
797	25455
798	25545
799	25545
800	25545
801	25594
802	25594
803	25594
804	25594
805	25648
806	25648
807	25648
808	25719
809	25719
810	25719
811	25719
812	25746
813	25746
814	25746
815	25746
816	25818
817	25818
818	25818
819	25818
820	25886
821	25886
822	25886
823	25926
824	25926
825	25926
826	25926
827	25956
828	25956
829	25956
830	25956
831	26013
832	26013
833	26013
834	26040
835	26040
836	26040
837	26104
838	26104
839	26104
840	26104
841	26120
842	26120
843	26120
844	26120
845	26142
846	26142
847	26142
848	26190
849	26190
850	26190
851	26215
852	26215
853	26215
854	26215
855	26246
856	26246
857	26246
858	26288
859	26288
860	26288
861	26288
862	26330
863	26330
864	26330
865	26366
866	26366
867	26366
868	26366
869	26428
870	26428
871	26428
872	26428
873	26478
874	26478
875	26478
876	26558
877	26558
878	26558
879	26558
880	26638
881	26638
882	26638
883	26638
884	26683
885	26683
886	26683
887	26683
888	26725
889	26725
890	26725
891	26725
892	26747
893	26747
894	26747
895	26747
896	26835
897	26835
898	26835
899	26835
900	26893
901	26893
902	26893
903	26919
904	26919
905	26919
906	26919
907	26989
908	26989
909	26989
910	26989
911	27046
912	27046
913	27046
914	27068
915	27068
916	27068
917	27068
918	27130
919	27130
920	27130
921	27130
922	27181
923	27181
924	27181
925	27181
926	27168
927	27168
928	27168
929	27168
930	27183
931	27183
932	27183
933	27254
934	27254
935	27254
936	27254
937	27286
938	27286
939	27286
940	27286
941	27346
942	27346
943	27346
944	27350
945	27350
946	27350
947	27350
948	27417
949	27417
950	27417
951	27417
952	27473
953	27473
954	27473
955	27524
956	27524
957	27524
958	27537
959	27537
960	27537
961	27537
962	27585
963	27585
964	27585
965	27613
966	27613
967	27613
968	27613
969	27661
970	27661
971	27661
972	27661
973	27693
974	27693
975	27693
976	27719
977	27719
978	27719
979	27719
980	27747
981	27747
982	27747
983	27747
984	27782
985	27782
986	27782
987	27815
988	27815
989	27815
990	27815
991	27873
992	27873
993	27873
994	27901
995	27901
996	27901
997	27901
998	27901
999	27901
1000	27901
1001	27901
1002	27922
1003	27922
1004	27922
1005	27922
1006	27957
1007	27957
1008	27957
1009	27993
1010	27993
1011	27993
1012	27993
1013	28047
1014	28047
1015	28047
1016	28047
1017	28098
1018	28098
1019	28098
1020	28130
1021	28130
1022	28130
1023	28130
1024	28186
1025	28186
1026	28186
1027	28216
1028	28216
1029	28216
1030	28216
1031	28244
1032	28244
1033	28244
1034	28244
1035	28258
1036	28258
1037	28258
1038	28258
