frame	area
285	16606
286	16220
287	16220
288	16220
289	16220
290	15942
291	15942
292	15942
293	15942
294	15724
295	15724
296	15724
297	15406
298	15406
299	15406
300	15406
301	15161
302	15161
303	15161
304	15161
305	14833
306	14833
307	14833
308	14833
309	14535
310	14535
311	14535
312	14535
313	14233
314	14233
315	14233
316	14233
317	13955
318	13955
319	13955
320	13955
321	13634
322	13634
323	13634
324	13634
325	13376
326	13376
327	13376
328	13376
329	13175
330	13175
331	13175
332	13175
333	12923
334	12923
335	12923
336	12923
337	12597
338	12597
339	12597
340	12385
341	12385
342	12385
343	12385
344	12096
345	12096
346	12096
347	12096
348	11837
349	11837
350	11837
351	11837
352	11564
353	11564
354	11564
355	11564
356	11401
357	11401
358	11401
359	11401
360	11108
361	11108
362	11108
363	11108
364	10903
365	10903
366	10903
367	10678
368	10678
369	10678
370	10678
371	10423
372	10423
373	10423
374	10423
375	10153
376	10153
377	10153
378	10153
379	9944
380	9944
381	9944
382	9944
383	9751
384	9751
385	9751
386	9751
387	9442
388	9442
389	9442
390	9442
391	9208
392	9208
393	9208
394	9013
395	9013
396	9013
397	9013
398	8778
399	8778
400	8778
401	8778
402	8625
403	8625
404	8625
405	8625
406	8369
407	8369
408	8369
409	8369
410	8060
411	8060
412	8060
413	8060
414	7834
415	7834
416	7834
417	7650
418	7650
419	7650
420	7650
421	7426
422	7426
423	7426
424	7426
425	7240
426	7240
427	7240
428	7240
429	7067
430	7067
431	7067
432	7067
433	6920
434	6920
435	6920
436	6920
437	6683
438	6683
439	6683
440	6683
441	6475
442	6475
443	6475
444	6475
445	6292
446	6292
447	6292
448	6148
449	6148
450	6148
451	6148
452	5890
453	5890
454	5890
455	5890
456	5669
457	5669
458	5669
459	5669
460	5524
461	5524
462	5524
463	5524
464	5283
465	5283
466	5283
467	5283
468	5099
469	5099
470	5099
471	4889
472	4889
473	4889
474	4889
475	4699
476	4699
477	4699
478	4699
479	4581
480	4581
481	4581
482	4581
483	4406
484	4406
485	4406
486	4406
487	4272
488	4272
489	4272
490	4272
491	4171
492	4171
493	4171
494	3987
495	3987
496	3987
497	3987
498	3826
499	3826
500	3826
501	3826
502	3669
503	3669
504	3669
505	3669
506	3515
507	3515
508	3515
509	3378
510	3378
511	3378
512	3378
513	3245
514	3245
515	3245
516	3245
517	3154
518	3154
519	3154
520	3154
521	3003
522	3003
523	3003
524	2856
525	2856
526	2856
527	2699
528	2699
529	2699
530	2541
531	2541
532	2541
533	2426
534	2426
535	2426
536	2426
537	2268
538	2268
539	2268
540	2268
541	2135
542	2135
543	2135
544	1999
545	1999
546	1999
547	1999
548	1867
549	1867
550	1867
551	1867
552	1785
553	1785
554	1785
555	1631
556	1631
557	1631
558	1631
559	1526
560	1526
561	1526
562	1526
563	1427
564	1427
565	1427
566	1427
