1.910095548489666228e+01 1.251309259981437938e-01
1.889134782608696028e+01 2.149509556315098990e-05
1.853218544366899323e+01 2.076375908808270054e-04
1.642937878787878603e+01 1.523024517539717237e-03
1.947816724738676086e+01 1.340103898278544037e-04
1.914578584729981259e+01 4.820914523839814336e-05
1.796369747899159819e+01 2.527901600082205213e-03
1.880038928571428869e+01 2.893309437657087813e-05
2.048931086142322044e+01 3.452440433537873332e-08
1.800809528301886786e+01 1.357124203658854888e-03
1.927128888888888980e+01 8.166350560923074653e-05
1.935339215686274628e+01 1.379939699286403254e-06
1.886934022556391000e+01 4.929648752849402626e-05
1.930681962864721513e+01 0.000000000000000000e+00
1.893744665012406969e+01 0.000000000000000000e+00
1.907522000000000162e+01 1.039364755373028970e-07
1.811636797274276134e+01 1.747655404359171882e-03
1.978641359773370922e+01 8.090463712084883241e-06
1.764802873563218455e+01 4.534076585156365802e-03
1.863501562500000119e+01 5.669644753680813665e-10
1.721775953757225253e+01 2.320706042127529400e-03
1.902814400000000106e+01 5.856297276665034524e-03
1.845025219941349093e+01 1.049111532092084076e-07
1.897448670212765975e+01 1.429786682827227651e-06
1.966281323877068843e+01 3.294321204716510465e-08
1.918007872340425735e+01 3.644234242650146172e-05
1.761636222910216532e+01 4.451732720639478558e-04
1.689408951406649706e+01 2.690739136191555581e-03
1.917341696113074079e+01 4.513374705195083436e-06
1.891637102473498544e+01 2.978134156461642590e-05
1.910503508771930115e+01 1.610519865551385266e-04
1.747468112798264528e+01 4.231906641327998209e-03
1.812248063433973755e+01 1.050224451848436047e-08
1.685998847631242370e+01 2.560203893249290985e-03
1.774744327176781056e+01 1.544532306876789107e-03
1.864407339901477556e+01 2.820194048402946407e-06
1.901795306859205681e+01 2.168124048063102549e-05
1.946988212435233123e+01 9.661048605558164581e-07
1.872648033472803419e+01 1.885024813985669567e-05
1.988590624999999790e+01 7.637100873925106725e-07
2.083196156533892562e+01 2.251116959506305193e-08
1.932754603174603503e+01 0.000000000000000000e+00
1.708648175182482021e+01 2.578539773264720836e-03
1.903106060606060623e+01 1.733944178555768545e-04
2.004608988764045208e+01 2.296479922558880560e-06
1.996057708553326293e+01 4.049063656452744908e-05
1.947904347826086990e+01 3.434576184691007228e-05
1.863982352941176401e+01 4.121038565951806731e-08
1.963331329113924184e+01 4.895996832421367628e-05
1.822700958466453613e+01 1.517979217731890706e-02
1.556394684385381844e+01 1.957051825041133952e-07
1.787345168067226808e+01 7.132510047649809337e-03
1.800502498922877948e+01 0.000000000000000000e+00
2.004440314136125423e+01 6.760556493623504082e-06
1.584713513513513483e+01 2.107984657136685591e-03
1.789349053627760355e+01 3.364999491081488436e-03
1.753844881516588217e+01 5.581076561235409628e-03
1.857527619047619183e+01 1.028485229292996905e-05
1.477799386281588667e+01 2.122331528746412843e-03
1.867495454545454692e+01 2.450260396640868699e-03
1.814380198019801682e+01 4.125960076289292289e-03
1.858291737288135437e+01 4.744574434657145012e-03
1.780573209549071834e+01 1.144678170144963758e-03
1.924168974042027003e+01 2.980673401653533006e-06
1.402857191392978464e+01 5.642545652939645606e-09
1.857044673123486689e+01 0.000000000000000000e+00
1.854849999999999710e+01 1.676146568253322755e-03
2.042523622047244203e+01 2.579388147516681329e-08
1.773852077562326812e+01 3.586319622860711931e-03
1.641110670731707444e+01 2.262793278875574465e-03
1.665492737430167480e+01 9.223822976557327635e-04
1.635345182724252666e+01 2.023429739320237175e-03
1.906691984359726533e+01 2.289609291905581046e-05
1.807075632911392304e+01 2.968232279410010221e-06
1.984184828101644271e+01 1.531222600236192832e-04
1.967330056980056696e+01 4.318753180498902111e-05
1.687164330874604801e+01 2.896121959975128668e-03
2.084685061224489644e+01 1.551298400848111214e-08
1.872999120971117648e+01 4.395177229604696478e-04
1.813664670658682709e+01 1.935017511595193973e-03
2.005132988505746994e+01 1.306756977181855461e-06
1.710929486062718041e+01 3.226241107968430555e-03
1.927976993865030764e+01 5.886032772175919803e-03
1.865950839865621447e+01 0.000000000000000000e+00
1.927775172413792504e+01 5.159421417322285208e-06
1.730097176820207849e+01 3.324486501643519887e-07
1.612221208384710280e+01 1.646419699461110220e-03
1.526677208835341304e+01 1.244173700342243727e-03
1.899014182282794039e+01 3.131460403094088463e-06
1.848591269841270091e+01 1.212733596536008651e-01
1.920428515240904588e+01 1.595516652130868351e-07
1.785317631578947584e+01 7.894675598540956685e-05
1.695094508670520383e+01 1.751579911679956858e-03
1.909999999999999787e+01 0.000000000000000000e+00
2.007828947368420813e+01 1.610977121591083971e-06
1.762563824884792751e+01 3.127098580080200918e-11
1.726091245972072841e+01 4.103094091853276559e-03
1.843858645627876314e+01 1.726599429204389580e-03
1.790415742971887525e+01 5.538710090569054501e-08
1.933349717514124322e+01 2.087420714058652038e-08
1.928420437956204125e+01 6.250998725310097370e-07
1.894403571428571453e+01 7.767159677639989823e-02
1.802119694072657907e+01 2.960571035477421731e-04
1.859957333333333551e+01 1.035568500851513640e-03
1.913433333333333408e+01 0.000000000000000000e+00
1.749311397367684151e+01 0.000000000000000000e+00
1.994009685230024331e+01 1.968634111282341337e-08
1.856703596757851926e+01 4.280158182758952989e-04
1.549066286215979105e+01 2.089188394172047936e-06
1.854130075187969950e+01 5.022322328005479619e-03
1.859066948326291779e+01 2.621386069323605739e-07
1.839199999999999946e+01 0.000000000000000000e+00
1.769048771929824326e+01 1.933171334234096150e-06
2.012653461538461741e+01 2.650807156334700210e-06
1.846067544510385616e+01 9.517666654801359982e-10
1.897634219964136193e+01 2.759617678815828867e-08
1.720368367346938854e+01 3.558339879715322063e-03
1.940489629629629675e+01 4.637590789846601780e-05
1.829851762820512917e+01 4.113348442009168160e-03
1.852557310779816646e+01 9.955125575400458615e-05
1.862786491935483824e+01 3.223642413323624112e-04
1.636094405966968424e+01 2.216693248842771524e-03
1.943704623513870544e+01 5.648898934544033246e-02
2.070679019073569549e+01 1.279957474453752297e-07
1.760907662835248644e+01 5.063048280626758491e-03
1.916647066492829410e+01 3.547987308283317986e-06
1.846786571511797348e+01 7.800658874401733556e-08
1.737794114059164485e+01 6.480124974395096160e-07
1.882056838055263981e+01 3.486289171839573875e-02
1.737332233009708915e+01 2.236662078235363005e-03
1.530135247712211921e+01 5.198182246768379144e-04
1.638630769230769246e+01 0.000000000000000000e+00
1.829051181511295709e+01 0.000000000000000000e+00
1.722888989637305812e+01 3.834433179946805659e-03
1.707306045454545540e+01 6.348413261887397852e-04
1.745633460803059123e+01 5.376341214941016133e-04
1.509356716417910427e+01 9.867155358097567941e-04
1.779946145333824958e+01 2.544428822770172793e-03
1.852765636147443473e+01 2.590902474675949030e-02
2.080752825552825769e+01 1.154754789567391526e-07
1.857586063040790947e+01 3.425430827874720308e-09
1.955249003984063449e+01 8.953555710067284679e-06
1.918174114441416833e+01 2.739960696995780154e-06
