Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
0,3.200000e-02,8.800733,0.000000e+00,0.000000
1,5.310000e-01,8.802891,0.000000e+00,0.000000
2,1.031000e+00,8.800619,0.000000e+00,0.000000
3,1.530000e+00,8.800535,0.000000e+00,0.000000
4,2.031000e+00,8.801824,0.000000e+00,0.000000
5,2.531000e+00,8.806644,0.000000e+00,0.000000
6,3.030000e+00,8.807489,0.000000e+00,0.000000
7,3.531000e+00,8.810509,0.000000e+00,0.000000
8,4.030000e+00,8.811619,0.000000e+00,0.000000
9,4.532000e+00,8.802686,0.000000e+00,0.000000
10,5.031000e+00,8.799075,0.000000e+00,0.000000
11,5.530000e+00,8.797570,0.000000e+00,0.000000
12,6.033000e+00,8.801962,0.000000e+00,0.000000
13,6.532000e+00,8.807810,0.000000e+00,0.000000
14,7.032000e+00,8.806897,0.000000e+00,-90.000000
15,7.531000e+00,8.806846,0.000000e+00,-90.000000
16,8.031000e+00,8.802600,0.000000e+00,0.000000
17,8.532000e+00,8.805907,0.000000e+00,0.000000
18,9.031000e+00,8.802059,0.000000e+00,0.000000
19,9.531000e+00,8.797075,0.000000e+00,0.000000
20,1.003200e+01,8.796995,0.000000e+00,0.000000
21,1.053000e+01,8.800422,0.000000e+00,0.000000
22,1.103400e+01,8.800266,0.000000e+00,0.000000
23,1.153500e+01,8.809362,0.000000e+00,0.000000
24,1.203300e+01,8.815821,0.000000e+00,0.000000
25,1.253100e+01,8.816836,0.000000e+00,0.000000
26,1.303400e+01,8.814070,0.000000e+00,0.000000
27,1.353100e+01,8.814067,0.000000e+00,0.000000
28,1.403000e+01,8.814202,0.000000e+00,0.000000
29,1.453100e+01,8.814632,0.000000e+00,0.000000
30,1.502900e+01,8.819091,0.000000e+00,0.000000
31,1.553100e+01,8.818557,0.000000e+00,0.000000
32,1.603100e+01,8.823152,0.000000e+00,0.000000
33,1.653100e+01,8.821359,0.000000e+00,0.000000
34,1.703000e+01,8.816640,0.000000e+00,0.000000
35,1.753100e+01,8.818181,0.000000e+00,0.000000
36,1.803100e+01,8.817607,0.000000e+00,0.000000
37,1.853100e+01,8.815733,0.000000e+00,0.000000
38,1.903100e+01,8.819305,0.000000e+00,0.000000
39,1.953100e+01,8.823156,0.000000e+00,0.000000
40,2.003000e+01,8.824588,0.000000e+00,0.000000
41,2.053100e+01,8.825686,0.000000e+00,0.000000
42,2.103100e+01,8.829076,0.000000e+00,0.000000
43,2.153100e+01,8.824411,0.000000e+00,0.000000
44,2.203000e+01,8.828103,0.000000e+00,0.000000
45,2.253100e+01,8.833493,0.000000e+00,0.000000
46,2.303000e+01,8.835905,0.000000e+00,0.000000
47,2.352900e+01,8.834188,0.000000e+00,0.000000
48,2.403200e+01,8.834018,0.000000e+00,0.000000
49,2.453100e+01,8.836056,0.000000e+00,0.000000
50,2.503100e+01,8.837006,0.000000e+00,0.000000
51,2.553400e+01,8.837080,0.000000e+00,0.000000
52,2.603200e+01,8.833738,0.000000e+00,0.000000
53,2.653400e+01,8.833170,0.000000e+00,0.000000
54,2.703100e+01,8.835406,0.000000e+00,0.000000
55,2.753400e+01,8.829922,0.000000e+00,0.000000
56,2.803100e+01,8.824276,0.000000e+00,0.000000
57,2.853500e+01,8.825213,0.000000e+00,0.000000
58,2.903100e+01,8.824954,0.000000e+00,0.000000
59,2.953100e+01,8.828227,0.000000e+00,0.000000
60,3.003100e+01,8.829615,0.000000e+00,0.000000
61,3.053100e+01,8.832562,0.000000e+00,0.000000
62,3.103200e+01,8.839358,0.000000e+00,0.000000
63,3.153100e+01,8.841125,0.000000e+00,0.000000
64,3.202900e+01,8.844880,0.000000e+00,0.000000
65,3.252900e+01,8.849027,0.000000e+00,0.000000
66,3.303100e+01,8.847126,0.000000e+00,0.000000
67,3.353000e+01,8.847741,0.000000e+00,0.000000
68,3.403200e+01,8.846465,0.000000e+00,0.000000
69,3.453200e+01,8.851963,0.000000e+00,0.000000
70,3.503100e+01,8.851259,0.000000e+00,0.000000
71,3.553000e+01,8.850134,0.000000e+00,0.000000
72,3.603200e+01,8.851222,0.000000e+00,0.000000
73,3.653100e+01,8.852547,0.000000e+00,0.000000
74,3.703200e+01,8.847565,0.000000e+00,0.000000
75,3.753100e+01,8.845722,0.000000e+00,0.000000
76,3.803200e+01,8.846365,0.000000e+00,90.000000
77,3.853000e+01,8.847461,0.000000e+00,0.000000
78,3.903200e+01,8.845898,0.000000e+00,0.000000
79,3.953100e+01,8.850217,0.000000e+00,0.000000
80,4.003400e+01,8.856608,0.000000e+00,0.000000
81,4.053100e+01,8.860765,0.000000e+00,0.000000
82,4.103300e+01,8.863123,0.000000e+00,0.000000
83,4.153000e+01,8.858471,0.000000e+00,0.000000
84,4.203600e+01,8.857139,0.000000e+00,0.000000
85,4.253100e+01,8.857105,0.000000e+00,0.000000
86,4.303000e+01,8.855707,0.000000e+00,0.000000
87,4.353100e+01,8.853626,0.000000e+00,0.000000
88,4.403200e+01,8.857967,0.000000e+00,0.000000
89,4.453200e+01,8.861274,0.000000e+00,0.000000
90,4.503000e+01,8.861247,0.000000e+00,0.000000
91,4.553100e+01,8.861463,0.000000e+00,0.000000
92,4.603100e+01,8.858027,0.000000e+00,0.000000
93,4.653000e+01,8.860974,0.000000e+00,0.000000
94,4.703100e+01,8.861459,0.000000e+00,0.000000
95,4.753100e+01,8.858634,0.000000e+00,0.000000
96,4.803000e+01,8.856393,0.000000e+00,0.000000
97,4.853100e+01,8.857590,0.000000e+00,0.000000
