Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
98,4.903700e+01,9.863562,5.960510e-08,0.000000
99,4.954100e+01,9.864515,5.960510e-08,0.000000
100,5.004000e+01,9.864232,5.960510e-08,0.000000
101,5.053400e+01,9.866198,5.960510e-08,0.000000
102,5.103400e+01,9.865073,5.960510e-08,0.000000
103,5.153300e+01,9.863653,5.960510e-08,0.000000
104,5.203100e+01,9.862505,0.000000e+00,0.000000
105,5.253000e+01,9.860985,0.000000e+00,0.000000
106,5.303000e+01,9.853603,0.000000e+00,0.000000
107,5.353100e+01,9.852679,0.000000e+00,0.000000
108,5.403100e+01,9.852835,0.000000e+00,0.000000
109,5.453900e+01,9.863331,5.960510e-08,26.562000
110,5.504000e+01,9.863400,1.192100e-07,11.310000
111,5.553900e+01,9.870084,1.192100e-07,11.310000
112,5.604000e+01,9.872557,1.788150e-07,8.130000
113,5.653900e+01,9.871613,1.788150e-07,9.462000
114,5.703400e+01,9.872373,5.960510e-08,0.000000
115,5.754000e+01,9.869420,5.960510e-08,0.000000
116,5.803900e+01,9.868566,0.000000e+00,0.000000
117,5.853600e+01,9.869820,0.000000e+00,0.000000
118,5.903900e+01,9.873107,5.960510e-08,0.000000
119,5.954200e+01,9.877470,1.192100e-07,11.310000
120,6.004300e+01,9.878674,1.788150e-07,8.130000
121,6.054100e+01,9.879088,1.788150e-07,8.130000
122,6.104000e+01,9.882501,1.788150e-07,8.130000
123,6.153900e+01,9.882695,2.980250e-07,6.342000
124,6.203700e+01,9.884843,2.384200e-07,7.122000
125,6.253700e+01,9.885864,2.980250e-07,6.342000
126,6.303700e+01,9.887551,2.980250e-07,11.310000
127,6.353900e+01,9.891780,4.768410e-07,7.122000
128,6.403600e+01,9.889360,5.960500e-07,6.342000
129,6.454600e+01,9.886726,3.576300e-07,5.196000
130,6.503900e+01,9.887003,2.384200e-07,7.122000
131,6.554000e+01,9.884869,1.788150e-07,8.130000
132,6.604000e+01,9.881796,1.192100e-07,11.310000
133,6.654100e+01,9.884789,1.192100e-07,11.310000
134,6.704000e+01,9.890808,2.980250e-07,6.342000
135,6.754400e+01,9.896368,7.748640e-07,9.090000
136,6.803800e+01,9.894902,8.940730e-07,8.130000
137,6.853700e+01,9.892813,5.960500e-07,8.970000
138,6.903700e+01,9.890141,2.980250e-07,11.310000
139,6.953600e+01,9.890018,2.384200e-07,7.122000
140,7.004300e+01,9.888396,2.384200e-07,7.122000
141,7.053700e+01,9.888690,1.788150e-07,7.122000
142,7.103700e+01,9.894257,4.768410e-07,7.596000
143,7.154300e+01,9.894265,5.960500e-07,8.970000
144,7.204100e+01,9.889036,4.172340e-07,8.748000
145,7.254100e+01,9.888438,2.384200e-07,7.122000
146,7.304200e+01,9.886959,1.788150e-07,9.462000
147,7.355300e+01,9.884751,1.788150e-07,8.130000
148,7.403800e+01,9.885708,1.788150e-07,18.432000
149,7.453800e+01,9.887898,2.384200e-07,7.122000
150,7.503700e+01,9.891176,4.172340e-07,8.130000
151,7.553800e+01,9.892878,4.768410e-07,7.122000
152,7.604100e+01,9.899096,8.344690e-07,8.430000
153,7.654200e+01,9.902037,1.192100e-06,7.908000
154,7.704100e+01,9.902061,8.940730e-07,8.130000
155,7.754100e+01,9.907055,8.940730e-07,8.430000
156,7.804300e+01,9.907407,1.311310e-06,8.328000
157,7.854200e+01,9.910983,1.311310e-06,8.328000
158,7.904300e+01,9.911637,1.907360e-06,7.854000
159,7.953700e+01,9.907706,1.490120e-06,7.596000
160,8.003800e+01,9.908222,9.536820e-07,8.130000
161,8.053700e+01,9.906209,7.748640e-07,7.434000
162,8.103600e+01,9.907917,7.748640e-07,9.462000
163,8.153500e+01,9.910069,9.536820e-07,7.596000
164,8.204200e+01,9.910161,1.013290e-06,9.162000
165,8.253800e+01,9.910230,1.132500e-06,8.364000
166,8.303700e+01,9.910730,1.013290e-06,7.122000
167,8.354200e+01,9.912807,1.370910e-06,8.130000
168,8.404200e+01,9.916232,1.728540e-06,8.748000
169,8.453900e+01,9.915716,2.086180e-06,8.130000
170,8.503800e+01,9.911129,1.549730e-06,8.838000
171,8.553600e+01,9.909060,8.940730e-07,8.430000
172,8.605000e+01,9.907498,6.556550e-07,8.532000
173,8.653700e+01,9.909693,6.556550e-07,8.532000
174,8.704000e+01,9.915102,1.609330e-06,8.916000
175,8.754300e+01,9.917182,2.801430e-06,8.796000
176,8.804700e+01,9.921157,2.861040e-06,8.694000
177,8.854400e+01,9.924581,3.635900e-06,8.784000
178,8.904500e+01,9.925158,4.351170e-06,8.250000
179,8.953700e+01,9.923969,3.635900e-06,8.430000
180,9.003700e+01,9.921711,2.563010e-06,8.346000
181,9.053800e+01,9.920779,1.847750e-06,8.430000
182,9.104100e+01,9.922599,2.324600e-06,8.244000
183,9.153800e+01,9.920100,2.264990e-06,8.364000
184,9.203800e+01,9.918834,1.609330e-06,8.298000
185,9.253800e+01,9.914653,1.311310e-06,8.748000
186,9.303900e+01,9.915370,1.072890e-06,8.616000
187,9.353700e+01,9.914803,1.609330e-06,8.130000
188,9.403700e+01,9.916728,1.490120e-06,8.838000
189,9.453700e+01,9.923018,2.741830e-06,8.034000
190,9.504300e+01,9.927937,5.483660e-06,8.226000
191,9.554200e+01,9.926892,5.185630e-06,8.496000
192,9.604100e+01,9.932526,4.828010e-06,8.238000
193,9.654400e+01,9.936516,6.973770e-06,8.400000
194,9.704300e+01,9.940376,8.285100e-06,8.520000
195,9.754300e+01,9.943914,9.238780e-06,8.418000
196,9.804300e+01,9.946174,1.204020e-05,8.376000
197,9.853600e+01,9.945203,1.072890e-05,8.406000
198,9.903600e+01,9.941319,7.689060e-06,8.238000
199,9.953600e+01,9.938252,5.245240e-06,8.076000
200,1.000380e+02,9.944294,6.914170e-06,8.358000
201,1.005430e+02,9.947478,1.049050e-05,8.334000
202,1.010400e+02,9.950781,1.353030e-05,8.448000
203,1.015410e+02,9.952169,1.335150e-05,8.430000
204,1.020440e+02,9.949911,1.204020e-05,8.358000
205,1.025420e+02,9.947726,9.477200e-06,8.304000
206,1.030370e+02,9.943448,7.033380e-06,8.478000
207,1.035380e+02,9.936238,4.410770e-06,8.250000
208,1.040360e+02,9.931654,2.443800e-06,8.568000
209,1.045370e+02,9.929471,1.847750e-06,8.130000
210,1.050370e+02,9.931870,2.861040e-06,8.502000
211,1.055360e+02,9.930085,3.457080e-06,8.208000
212,1.060370e+02,9.933342,3.933940e-06,8.604000
213,1.065370e+02,9.937118,5.424050e-06,8.376000
214,1.070360e+02,9.944465,8.583130e-06,8.286000
215,1.075360e+02,9.944368,1.180180e-05,8.292000
216,1.080400e+02,9.944790,1.019250e-05,8.100000
217,1.085410e+02,9.944339,8.344710e-06,7.806000
218,1.090360e+02,9.946022,8.165890e-06,7.932000
219,1.095370e+02,9.947067,8.761940e-06,7.368000
220,1.100370e+02,9.945654,8.046690e-06,7.596000
221,1.105370e+02,9.948195,8.046690e-06,8.028000
222,1.110400e+02,9.951302,1.096730e-05,8.328000
223,1.115410e+02,9.955230,1.388790e-05,8.364000
224,1.120410e+02,9.956660,1.573570e-05,8.388000
225,1.125410e+02,9.957598,1.651060e-05,8.328000
226,1.130360e+02,9.956104,1.436480e-05,8.322000
227,1.135350e+02,9.957426,1.239780e-05,8.346000
228,1.140390e+02,9.962090,1.525890e-05,8.448000
229,1.145420e+02,9.963132,1.907360e-05,8.430000
230,1.150430e+02,9.962672,1.668940e-05,8.388000
231,1.155400e+02,9.964692,1.579530e-05,8.454000
232,1.160400e+02,9.966456,1.871600e-05,8.358000
233,1.165360e+02,9.965347,1.853720e-05,8.394000
234,1.170380e+02,9.965297,1.668940e-05,8.370000
235,1.175450e+02,9.965562,1.502040e-05,6.480000
236,1.180460e+02,9.966870,1.549730e-05,6.516000
237,1.185370e+02,9.966217,1.746430e-05,7.668000
238,1.190400e+02,9.967478,1.907360e-05,8.088000
239,1.195390e+02,9.963664,1.829870e-05,8.310000
240,1.200400e+02,9.964645,1.502040e-05,8.544000
241,1.205390e+02,9.965186,1.603380e-05,8.448000
242,1.210370e+02,9.967332,1.758350e-05,8.358000
243,1.215410e+02,9.969400,2.044450e-05,7.908000
244,1.220420e+02,9.973487,2.360360e-05,8.154000
245,1.225410e+02,9.974200,2.592810e-05,8.274000
246,1.230370e+02,9.969074,2.270950e-05,8.334000
247,1.235360e+02,9.965536,1.609340e-05,8.418000
248,1.240360e+02,9.967043,1.329190e-05,8.472000
249,1.245360e+02,9.968165,1.817950e-05,8.364000
250,1.250360e+02,9.964825,1.752390e-05,8.454000
251,1.255360e+02,9.961877,1.394750e-05,8.442000
252,1.260350e+02,9.962288,1.323230e-05,8.520000
253,1.265360e+02,9.965923,1.567610e-05,8.490000
254,1.270360e+02,9.970598,2.008690e-05,8.424000
255,1.275360e+02,9.974145,2.545130e-05,8.394000
256,1.280420e+02,9.980954,2.884880e-05,8.346000
257,1.285470e+02,9.985597,3.248480e-05,8.352000
258,1.290420e+02,9.987512,3.409410e-05,8.370000
259,1.295430e+02,9.986427,3.135230e-05,8.382000
260,1.300390e+02,9.988183,2.956400e-05,8.424000
261,1.305390e+02,9.993348,3.170990e-05,8.418000
262,1.310420e+02,9.998007,3.474970e-05,8.412000
263,1.315450e+02,10.001700,3.588220e-05,8.370000
264,1.320420e+02,10.000440,3.618030e-05,8.370000
265,1.325420e+02,9.992067,3.188870e-05,8.352000
266,1.330400e+02,9.989906,2.425920e-05,8.388000
267,1.335350e+02,9.988758,2.545130e-05,8.394000
268,1.340440e+02,9.987493,2.640500e-05,8.418000
269,1.345380e+02,9.990897,2.861030e-05,8.406000
270,1.350380e+02,9.988771,3.123310e-05,8.400000
271,1.355370e+02,9.983370,2.694140e-05,8.370000
272,1.360360e+02,9.980469,2.241150e-05,8.322000
273,1.365360e+02,9.980466,2.205380e-05,8.388000
274,1.370370e+02,9.982548,2.568970e-05,8.382000
275,1.375370e+02,9.982592,2.849110e-05,8.394000
276,1.380350e+02,9.983725,2.843150e-05,8.406000
277,1.385370e+02,9.986429,2.932560e-05,8.406000
278,1.390360e+02,9.988065,3.153110e-05,8.376000
279,1.395360e+02,9.991567,3.188870e-05,8.400000
280,1.400360e+02,9.995475,3.385570e-05,8.418000
281,1.405370e+02,9.996741,3.516700e-05,8.376000
282,1.410370e+02,10.000870,3.564380e-05,8.364000
283,1.415430e+02,10.001971,3.647830e-05,8.412000
284,1.420390e+02,9.999983,3.421330e-05,8.406000
285,1.425390e+02,10.000417,3.343840e-05,8.364000
286,1.430340e+02,10.001873,3.439210e-05,8.352000
287,1.435370e+02,10.006122,3.582260e-05,8.388000
288,1.440450e+02,10.009224,3.677630e-05,8.388000
289,1.445420e+02,10.011159,3.713390e-05,8.358000
290,1.450410e+02,10.012904,3.731270e-05,8.364000
291,1.455360e+02,10.011791,3.731270e-05,8.370000
292,1.460420e+02,10.012275,3.707430e-05,8.364000
293,1.465360e+02,10.007623,3.641870e-05,8.370000
294,1.470380e+02,10.008056,3.558420e-05,8.394000
295,1.475360e+02,10.011894,3.594180e-05,8.406000
296,1.480360e+02,10.005865,3.623990e-05,8.370000
297,1.485360e+02,10.003407,3.355760e-05,8.406000
298,1.490360e+02,10.005774,3.427290e-05,8.364000
299,1.495360e+02,10.007335,3.546500e-05,8.358000
300,1.500370e+02,10.011516,3.665710e-05,8.358000
301,1.505430e+02,10.013557,3.737230e-05,8.352000
302,1.510360e+02,10.010626,3.671670e-05,8.352000
303,1.515360e+02,10.010861,3.629950e-05,8.388000
304,1.520360e+02,10.012874,3.665710e-05,8.364000
305,1.525400e+02,10.013616,3.713390e-05,8.400000
306,1.530390e+02,10.018081,3.725310e-05,8.382000
307,1.535420e+02,10.018416,3.755120e-05,8.358000
308,1.540420e+02,10.022038,3.773000e-05,8.382000
309,1.545400e+02,10.020717,3.755120e-05,8.418000
310,1.550410e+02,10.026004,3.761080e-05,8.406000
311,1.555420e+02,10.028406,3.790880e-05,8.388000
312,1.560380e+02,10.027852,3.802800e-05,8.406000
313,1.565360e+02,10.022937,3.719350e-05,8.400000
314,1.570370e+02,10.023819,3.695510e-05,8.394000
315,1.575370e+02,10.023587,3.737230e-05,8.406000
316,1.580400e+02,10.023982,3.761080e-05,8.406000
317,1.585430e+02,10.024513,3.767040e-05,8.388000
318,1.590430e+02,10.025049,3.778960e-05,8.406000
319,1.595420e+02,10.024382,3.773000e-05,8.382000
320,1.600420e+02,10.023214,3.761080e-05,8.394000
321,1.605490e+02,10.024325,3.773000e-05,8.364000
322,1.610360e+02,10.021370,3.761080e-05,8.406000
323,1.615390e+02,10.018884,3.707430e-05,8.376000
324,1.620360e+02,10.016398,3.671670e-05,8.394000
325,1.625380e+02,10.013766,3.671670e-05,8.400000
326,1.630370e+02,10.015599,3.659750e-05,8.376000
327,1.635350e+02,10.018330,3.713390e-05,8.400000
328,1.640370e+02,10.019919,3.755120e-05,8.412000
329,1.645420e+02,10.028455,3.778960e-05,8.406000
330,1.650410e+02,10.033054,3.808760e-05,8.400000
331,1.655420e+02,10.040412,3.820680e-05,8.370000
332,1.660420e+02,10.044144,3.826640e-05,8.358000
333,1.665420e+02,10.048203,3.832600e-05,8.400000
334,1.670410e+02,10.053658,3.832600e-05,8.388000
335,1.675410e+02,10.054198,3.832600e-05,8.388000
336,1.680370e+02,10.051870,3.832600e-05,8.346000
337,1.685370e+02,10.045110,3.820680e-05,8.376000
338,1.690370e+02,10.044155,3.808760e-05,8.352000
339,1.695360e+02,10.045111,3.808760e-05,8.394000
340,1.700360e+02,10.041419,3.814720e-05,8.388000
341,1.705380e+02,10.041639,3.814720e-05,8.388000
342,1.710380e+02,10.042580,3.814720e-05,8.376000
343,1.715370e+02,10.042376,3.820680e-05,8.370000
344,1.720370e+02,10.045284,3.820680e-05,8.364000
345,1.725370e+02,10.049634,3.826640e-05,8.406000
346,1.730340e+02,10.051021,3.832600e-05,8.400000
347,1.735400e+02,10.054187,3.832600e-05,8.388000
348,1.740430e+02,10.054177,3.832600e-05,8.388000
349,1.745410e+02,10.056270,3.832600e-05,8.400000
350,1.750460e+02,10.053684,3.832600e-05,8.346000
351,1.755420e+02,10.052532,3.820680e-05,8.364000
352,1.760420e+02,10.049414,3.820680e-05,8.370000
353,1.765480e+02,10.050217,3.820680e-05,8.370000
354,1.770400e+02,10.049438,3.820680e-05,8.364000
355,1.775360e+02,10.044654,3.820680e-05,8.370000
356,1.780360e+02,10.044291,3.808760e-05,8.394000
357,1.785360e+02,10.044425,3.814720e-05,8.388000
358,1.790380e+02,10.048975,3.820680e-05,8.370000
359,1.795380e+02,10.050774,3.826640e-05,8.358000
360,1.800360e+02,10.050019,3.826640e-05,8.358000
361,1.805420e+02,10.051703,3.826640e-05,8.406000
362,1.810350e+02,10.056094,3.832600e-05,8.400000
363,1.815410e+02,10.056507,3.832600e-05,8.400000
364,1.820390e+02,10.061008,3.832600e-05,8.388000
365,1.825400e+02,10.064503,3.832600e-05,8.388000
366,1.830400e+02,10.065121,3.832600e-05,8.388000
367,1.835390e+02,10.068758,3.832600e-05,8.388000
368,1.840410e+02,10.073126,3.838560e-05,8.382000
369,1.845380e+02,10.070475,3.838560e-05,8.382000
370,1.850370e+02,10.064240,3.832600e-05,8.400000
371,1.855370e+02,10.065513,3.832600e-05,8.400000
372,1.860380e+02,10.067029,3.832600e-05,8.400000
373,1.865470e+02,10.061920,3.832600e-05,8.400000
374,1.870360e+02,10.065493,3.832600e-05,8.400000
375,1.875360e+02,10.066852,3.832600e-05,8.388000
376,1.880380e+02,10.064747,3.832600e-05,8.388000
377,1.885400e+02,10.063931,3.832600e-05,8.388000
378,1.890360e+02,10.064542,3.832600e-05,8.388000
379,1.895400e+02,10.066809,3.832600e-05,8.388000
380,1.900370e+02,10.068637,3.832600e-05,8.388000
381,1.905380e+02,10.066359,3.832600e-05,8.388000
382,1.910370e+02,10.070045,3.832600e-05,8.388000
383,1.915410e+02,10.075081,3.838560e-05,8.382000
384,1.920400e+02,10.078477,3.838560e-05,8.382000
385,1.925480e+02,10.078901,3.838560e-05,8.382000
386,1.930420e+02,10.081094,3.838560e-05,8.382000
387,1.935370e+02,10.084288,3.838560e-05,8.382000
388,1.940420e+02,10.085862,3.838560e-05,8.382000
389,1.945400e+02,10.085681,3.838560e-05,8.382000
390,1.950370e+02,10.083940,3.838560e-05,8.382000
391,1.955400e+02,10.083050,3.838560e-05,8.334000
392,1.960370e+02,10.082682,3.838560e-05,8.382000
393,1.965370e+02,10.078939,3.838560e-05,8.382000
