Point,Time (s),Temperature (K)
67,3.351000e+01,10.389314
68,3.401000e+01,10.274405
69,3.451500e+01,10.153123
70,3.501000e+01,9.990198
71,3.551300e+01,9.889267
72,3.601000e+01,9.842373
73,3.651400e+01,9.905711
74,3.701000e+01,10.013381
75,3.751100e+01,10.181720
76,3.801000e+01,10.304610
77,3.851100e+01,10.398696
78,3.901100e+01,10.422057
79,3.951000e+01,10.394783
80,4.000900e+01,10.320294
81,4.051200e+01,10.170062
82,4.101100e+01,10.037237
83,4.151000e+01,9.907430
84,4.201000e+01,9.862116
85,4.251000e+01,9.890215
86,4.301000e+01,9.969791
87,4.351000e+01,10.111692
88,4.401100e+01,10.228124
89,4.451000e+01,10.335987
90,4.501000e+01,10.374241
91,4.551000e+01,10.364162
92,4.601000e+01,10.308159
93,4.651000e+01,10.187900
94,4.701100e+01,10.071157
95,4.751000e+01,9.932609
96,4.801000e+01,9.860697
97,4.851000e+01,9.852314
98,4.900900e+01,9.902885
99,4.951100e+01,10.019261
100,5.001300e+01,10.134906
101,5.051100e+01,10.278202
102,5.101500e+01,10.369486
103,5.151000e+01,10.387673
104,5.201000e+01,10.342851
105,5.251000e+01,10.259755
106,5.301100e+01,10.106318
107,5.351000e+01,9.970469
108,5.401000e+01,9.850020
109,5.451000e+01,9.821826
110,5.501000e+01,9.875660
111,5.551000e+01,9.973853
112,5.601000e+01,10.131454
113,5.651000e+01,10.265030
114,5.701100e+01,10.394479
115,5.750900e+01,10.444720
116,5.801100e+01,10.430360
117,5.851000e+01,10.362827
118,5.901100e+01,10.224423
119,5.951000e+01,10.095161
120,6.001000e+01,9.949803
121,6.051000e+01,9.877013
122,6.101000e+01,9.859918
123,6.151000e+01,9.914874
124,6.201100e+01,10.051292
125,6.251000e+01,10.175744
126,6.301100e+01,10.310236
127,6.351500e+01,10.378267
128,6.401100e+01,10.391438
129,6.451300e+01,10.355092
130,6.501100e+01,10.257650
131,6.551400e+01,10.108368
132,6.601000e+01,9.968989
133,6.650900e+01,9.831438
134,6.701200e+01,9.780064
135,6.751000e+01,9.790058
136,6.801000e+01,9.875838
137,6.851000e+01,10.063489
138,6.901100e+01,10.233980
139,6.951000e+01,10.434431
140,7.001100e+01,10.561520
141,7.051000e+01,10.654655
142,7.101000e+01,10.670428
143,7.151000e+01,10.612060
144,7.201000e+01,10.511429
145,7.251000e+01,10.334888
146,7.301100e+01,10.172645
147,7.351000e+01,9.994615
148,7.401000e+01,9.916579
149,7.451000e+01,9.928905
150,7.501000e+01,10.016788
151,7.551500e+01,10.189141
152,7.601300e+01,10.338345
153,7.651000e+01,10.483302
154,7.701100e+01,10.540376
155,7.751000e+01,10.534090
156,7.801500e+01,10.478667
157,7.851000e+01,10.362819
158,7.901400e+01,10.233651
159,7.951000e+01,10.057818
160,8.001400e+01,9.923759
161,8.051000e+01,9.874597
162,8.101000e+01,9.914403
163,8.151000e+01,10.024179
164,8.201100e+01,10.202574
165,8.251000e+01,10.334712
166,8.301100e+01,10.447661
167,8.351000e+01,10.483250
168,8.401000e+01,10.455740
169,8.451100e+01,10.382442
170,8.501000e+01,10.242101
171,8.551000e+01,10.107776
172,8.601000e+01,9.958649
173,8.651000e+01,9.889473
174,8.701000e+01,9.886300
175,8.751000e+01,9.950164
176,8.801100e+01,10.083066
177,8.851000e+01,10.200541
178,8.901100e+01,10.323073
179,8.951000e+01,10.385136
180,9.001000e+01,10.400548
181,9.051000e+01,10.358734
182,9.101000e+01,10.249609
183,9.151000e+01,10.134764
184,9.201000e+01,9.982148
185,9.251500e+01,9.887522
186,9.301000e+01,9.842848
187,9.351200e+01,9.870559
188,9.401000e+01,9.973182
189,9.451500e+01,10.124923
190,9.501100e+01,10.250745
191,9.551100e+01,10.365692
192,9.601100e+01,10.399418
193,9.651000e+01,10.382097
194,9.701000e+01,10.327045
195,9.751000e+01,10.206944
196,9.801500e+01,10.072570
197,9.851400e+01,9.901086
198,9.901000e+01,9.821137
199,9.951000e+01,9.831763
200,1.000100e+02,9.911421
201,1.005100e+02,10.062982
202,1.010100e+02,10.200275
203,1.015100e+02,10.345180
204,1.020090e+02,10.417065
205,1.025190e+02,10.434718
206,1.030180e+02,10.397818
207,1.035160e+02,10.293011
208,1.040150e+02,10.169254
209,1.045150e+02,9.996235
210,1.050110e+02,9.894376
211,1.055100e+02,9.847039
212,1.060100e+02,9.881173
213,1.065100e+02,9.992573
214,1.070160e+02,10.115845
215,1.075150e+02,10.273457
216,1.080150e+02,10.370551
217,1.085170e+02,10.421021
218,1.090150e+02,10.394477
219,1.095110e+02,10.321824
220,1.100110e+02,10.178383
221,1.105110e+02,10.045035
222,1.110100e+02,9.904329
223,1.115100e+02,9.844442
224,1.120110e+02,9.862819
225,1.125100e+02,9.948114
226,1.130110e+02,10.104810
227,1.135110e+02,10.233211
228,1.140110e+02,10.353977
229,1.145100e+02,10.401027
230,1.150110e+02,10.393027
231,1.155110e+02,10.337672
232,1.160110e+02,10.211625
233,1.165100e+02,10.075709
234,1.170110e+02,9.915751
235,1.175100e+02,9.841019
236,1.180100e+02,9.842228
237,1.185100e+02,9.910613
238,1.190110e+02,10.053467
239,1.195090e+02,10.186201
240,1.200120e+02,10.333309
241,1.205120e+02,10.406898
242,1.210110e+02,10.417931
243,1.215150e+02,10.377892
244,1.220110e+02,10.276904
245,1.225130e+02,10.162720
246,1.230110e+02,10.004160
247,1.235140e+02,9.884566
248,1.240100e+02,9.846504
249,1.245110e+02,9.885077
250,1.250110e+02,9.974716
251,1.255110e+02,10.120015
252,1.260110e+02,10.236794
253,1.265110e+02,10.343445
254,1.270110e+02,10.388460
255,1.275110e+02,10.380205
256,1.280110e+02,10.317906
257,1.285100e+02,10.184737
258,1.290130e+02,10.050171
259,1.295100e+02,9.906030
260,1.300110e+02,9.842397
261,1.305100e+02,9.851593
262,1.310110e+02,9.923101
263,1.315110e+02,10.065415
264,1.320110e+02,10.188255
265,1.325110e+02,10.317251
266,1.330110e+02,10.380003
267,1.335110e+02,10.388757
268,1.340110e+02,10.344604
269,1.345110e+02,10.241917
270,1.350110e+02,10.118606
271,1.355100e+02,9.955713
272,1.360150e+02,9.864853
273,1.365100e+02,9.829234
274,1.370130e+02,9.867937
275,1.375100e+02,9.992177
276,1.380160e+02,10.160849
277,1.385110e+02,10.287394
278,1.390110e+02,10.393925
279,1.395110e+02,10.419478
280,1.400110e+02,10.383299
281,1.405110e+02,10.307311
282,1.410110e+02,10.159393
283,1.415110e+02,10.019403
284,1.420100e+02,9.883646
285,1.425100e+02,9.839855
286,1.430100e+02,9.877284
287,1.435100e+02,9.967519
288,1.440110e+02,10.121714
289,1.445110e+02,10.244877
290,1.450110e+02,10.359758
291,1.455100e+02,10.407107
292,1.460090e+02,10.402227
293,1.465120e+02,10.347095
294,1.470110e+02,10.218244
295,1.475100e+02,10.082407
296,1.480110e+02,9.919226
297,1.485110e+02,9.843914
298,1.490110e+02,9.842826
299,1.495100e+02,9.906972
300,1.500110e+02,10.043739
301,1.505150e+02,10.174485
302,1.510120e+02,10.324387
303,1.515130e+02,10.403011
304,1.520120e+02,10.432732
305,1.525150e+02,10.384804
306,1.530120e+02,10.298495
307,1.535110e+02,10.147950
308,1.540110e+02,10.014388
309,1.545100e+02,9.884781
310,1.550110e+02,9.839651
311,1.555110e+02,9.872323
312,1.560110e+02,9.964207
313,1.565110e+02,10.127317
314,1.570110e+02,10.263786
315,1.575110e+02,10.390579
316,1.580120e+02,10.436538
317,1.585110e+02,10.426455
318,1.590120e+02,10.365867
319,1.595110e+02,10.241921
320,1.600120e+02,10.112154
321,1.605110e+02,9.956135
322,1.610120e+02,9.869155
323,1.615110e+02,9.843459
324,1.620100e+02,9.900055
325,1.625110e+02,10.038286
326,1.630110e+02,10.170296
327,1.635110e+02,10.316260
328,1.640120e+02,10.389887
329,1.645110e+02,10.414055
330,1.650150e+02,10.385802
331,1.655120e+02,10.289330
332,1.660140e+02,10.166457
333,1.665110e+02,9.998024
334,1.670210e+02,9.876863
335,1.675160e+02,9.835746
336,1.680110e+02,9.869315
337,1.685100e+02,9.954919
338,1.690110e+02,10.109225
339,1.695110e+02,10.242063
340,1.700110e+02,10.374389
341,1.705110e+02,10.430577
342,1.710160e+02,10.434233
343,1.715160e+02,10.390047
344,1.720110e+02,10.279847
345,1.725110e+02,10.153193
346,1.730120e+02,9.983397
347,1.735100e+02,9.882660
348,1.740100e+02,9.841962
349,1.745100e+02,9.881836
350,1.750100e+02,10.000726
351,1.755110e+02,10.129489
352,1.760110e+02,10.287265
353,1.765110e+02,10.378597
354,1.770160e+02,10.426623
355,1.775160e+02,10.411053
356,1.780100e+02,10.320502
357,1.785100e+02,10.208272
358,1.790110e+02,10.046822
359,1.795270e+02,9.917274
